Patch,Hero,Ability,Cluster
7.36,npc_dota_hero_death_prophet,special_bonus_attack_speed_40,51
7.36,npc_dota_hero_death_prophet,special_bonus_magic_resistance_12,51
7.36,npc_dota_hero_death_prophet,special_bonus_hp_250,51
7.36,npc_dota_hero_death_prophet,special_bonus_unique_death_prophet_2,51
7.36,npc_dota_hero_death_prophet,special_bonus_unique_death_prophet_crypt_swarm_damage,51
7.36,npc_dota_hero_death_prophet,special_bonus_unique_death_prophet_3,51
7.36,npc_dota_hero_death_prophet,special_bonus_unique_death_prophet_5,51
7.36,npc_dota_hero_death_prophet,special_bonus_unique_death_prophet,51
7.36,npc_dota_hero_phantom_assassin,phantom_assassin_stifling_dagger,26
7.36,npc_dota_hero_phantom_assassin,phantom_assassin_phantom_strike,28
7.36,npc_dota_hero_phantom_assassin,phantom_assassin_blur,65
7.36,npc_dota_hero_phantom_assassin,phantom_assassin_fan_of_knives,49
7.36,npc_dota_hero_phantom_assassin,phantom_assassin_immaterial,0
7.36,npc_dota_hero_phantom_assassin,phantom_assassin_coup_de_grace,0
7.36,npc_dota_hero_phantom_assassin,special_bonus_unique_phantom_assassin_4,0
7.36,npc_dota_hero_phantom_assassin,special_bonus_unique_phantom_assassin_7,0
7.36,npc_dota_hero_phantom_assassin,special_bonus_unique_phantom_assassin_3,0
7.36,npc_dota_hero_phantom_assassin,special_bonus_unique_phantom_assassin_6,0
7.36,npc_dota_hero_phantom_assassin,special_bonus_unique_phantom_assassin_5,0
7.36,npc_dota_hero_phantom_assassin,special_bonus_unique_phantom_assassin_strike_aspd,0
7.36,npc_dota_hero_phantom_assassin,special_bonus_unique_phantom_assassin_2,0
7.36,npc_dota_hero_phantom_assassin,special_bonus_unique_phantom_assassin,0
7.36,npc_dota_hero_pugna,pugna_nether_blast,22
7.36,npc_dota_hero_pugna,pugna_decrepify,46
7.36,npc_dota_hero_pugna,pugna_nether_ward,21
7.36,npc_dota_hero_pugna,pugna_oblivion_savant,51
7.36,npc_dota_hero_pugna,generic_hidden,51
7.36,npc_dota_hero_pugna,pugna_life_drain,46
7.36,npc_dota_hero_pugna,special_bonus_unique_pugna_decrepify_ally_movespeed,51
7.36,npc_dota_hero_pugna,special_bonus_hp_200,51
7.36,npc_dota_hero_pugna,special_bonus_unique_pugna_4,51
7.36,npc_dota_hero_pugna,special_bonus_unique_pugna_6,51
7.36,npc_dota_hero_pugna,special_bonus_unique_pugna_1,51
7.36,npc_dota_hero_pugna,special_bonus_unique_pugna_5,51
7.36,npc_dota_hero_pugna,special_bonus_unique_pugna_2,51
7.36,npc_dota_hero_pugna,special_bonus_unique_pugna_3,51
7.36,npc_dota_hero_templar_assassin,templar_assassin_refraction,0
7.36,npc_dota_hero_templar_assassin,templar_assassin_meld,0
7.36,npc_dota_hero_templar_assassin,templar_assassin_psi_blades,0
7.36,npc_dota_hero_templar_assassin,templar_assassin_trap,0
7.36,npc_dota_hero_templar_assassin,templar_assassin_trap_teleport,0
7.36,npc_dota_hero_templar_assassin,templar_assassin_psionic_trap,42
7.36,npc_dota_hero_templar_assassin,special_bonus_unique_templar_assassin_refraction_damage,0
7.36,npc_dota_hero_templar_assassin,special_bonus_unique_templar_assassin_3,0
7.36,npc_dota_hero_templar_assassin,special_bonus_unique_templar_assassin_refraction_disable_cast,0
7.36,npc_dota_hero_templar_assassin,special_bonus_unique_templar_assassin_8,0
7.36,npc_dota_hero_templar_assassin,special_bonus_unique_templar_assassin_4,0
7.36,npc_dota_hero_templar_assassin,special_bonus_unique_templar_assassin_2,0
7.36,npc_dota_hero_templar_assassin,special_bonus_unique_templar_assassin_7,0
7.36,npc_dota_hero_templar_assassin,special_bonus_unique_templar_assassin,0
7.36,npc_dota_hero_viper,viper_poison_attack,46
7.36,npc_dota_hero_viper,viper_nethertoxin,38
7.36,npc_dota_hero_viper,viper_corrosive_skin,40
7.36,npc_dota_hero_viper,viper_nose_dive,45
7.36,npc_dota_hero_viper,generic_hidden,12
7.36,npc_dota_hero_viper,viper_viper_strike,45
7.36,npc_dota_hero_viper,special_bonus_unique_viper_4,12
7.36,npc_dota_hero_viper,special_bonus_unique_viper_1,12
7.36,npc_dota_hero_viper,special_bonus_unique_viper_3,12
7.36,npc_dota_hero_viper,special_bonus_unique_viper_6,12
7.36,npc_dota_hero_viper,special_bonus_unique_viper_2,12
7.36,npc_dota_hero_viper,special_bonus_unique_viper_7,12
7.36,npc_dota_hero_viper,special_bonus_unique_viper_5,12
7.36,npc_dota_hero_viper,special_bonus_unique_viper_8,12
7.36,npc_dota_hero_luna,luna_lucent_beam,22
7.36,npc_dota_hero_luna,luna_moon_glaive,46
7.36,npc_dota_hero_luna,luna_lunar_blessing,21
7.36,npc_dota_hero_luna,generic_hidden,0
7.36,npc_dota_hero_luna,generic_hidden,0
7.36,npc_dota_hero_luna,luna_eclipse,53
7.36,npc_dota_hero_luna,luna_selemenes_favor,0
7.36,npc_dota_hero_luna,special_bonus_unique_luna_7,0
7.36,npc_dota_hero_luna,special_bonus_unique_luna_4,0
7.36,npc_dota_hero_luna,special_bonus_unique_luna_1,0
7.36,npc_dota_hero_luna,special_bonus_unique_luna_6,0
7.36,npc_dota_hero_luna,special_bonus_unique_luna_8,0
7.36,npc_dota_hero_luna,special_bonus_unique_luna_2,0
7.36,npc_dota_hero_luna,special_bonus_unique_luna_3,0
7.36,npc_dota_hero_luna,special_bonus_unique_luna_5,0
7.36,npc_dota_hero_dragon_knight,dragon_knight_breathe_fire,49
7.36,npc_dota_hero_dragon_knight,dragon_knight_dragon_tail,11
7.36,npc_dota_hero_dragon_knight,dragon_knight_dragon_blood,32
7.36,npc_dota_hero_dragon_knight,dragon_knight_fireball,32
7.36,npc_dota_hero_dragon_knight,generic_hidden,0
7.36,npc_dota_hero_dragon_knight,dragon_knight_elder_dragon_form,32
7.36,npc_dota_hero_dragon_knight,dragon_knight_inherited_vigor,0
7.36,npc_dota_hero_dragon_knight,special_bonus_attack_damage_15,0
7.36,npc_dota_hero_dragon_knight,special_bonus_unique_dragon_knight_3,0
7.36,npc_dota_hero_dragon_knight,special_bonus_unique_dragon_knight_2,0
7.36,npc_dota_hero_dragon_knight,special_bonus_hp_300,0
7.36,npc_dota_hero_dragon_knight,special_bonus_unique_dragon_knight_7,0
7.36,npc_dota_hero_dragon_knight,special_bonus_unique_dragon_knight_9,0
7.36,npc_dota_hero_dragon_knight,special_bonus_unique_dragon_knight,0
7.36,npc_dota_hero_dragon_knight,special_bonus_unique_dragon_knight_8,0
7.36,npc_dota_hero_dazzle,dazzle_poison_touch,45
7.36,npc_dota_hero_dazzle,dazzle_shallow_grave,40
7.36,npc_dota_hero_dazzle,dazzle_shadow_wave,22
7.36,npc_dota_hero_dazzle,dazzle_innate_weave,12
7.36,npc_dota_hero_dazzle,generic_hidden,12
7.36,npc_dota_hero_dazzle,dazzle_bad_juju,12
7.36,npc_dota_hero_dazzle,special_bonus_unique_dazzle_poison_touch_attack_range_bonus,12
7.36,npc_dota_hero_dazzle,special_bonus_mp_regen_175,12
7.36,npc_dota_hero_dazzle,special_bonus_unique_dazzle_2,12
7.36,npc_dota_hero_dazzle,special_bonus_attack_speed_80,12
7.36,npc_dota_hero_dazzle,special_bonus_unique_dazzle_5,12
7.36,npc_dota_hero_dazzle,special_bonus_unique_dazzle_3,12
7.36,npc_dota_hero_dazzle,special_bonus_unique_dazzle_1,12
7.36,npc_dota_hero_dazzle,special_bonus_unique_dazzle_4,12
7.36,npc_dota_hero_rattletrap,rattletrap_battery_assault,32
7.36,npc_dota_hero_rattletrap,rattletrap_power_cogs,26
7.36,npc_dota_hero_rattletrap,rattletrap_rocket_flare,38
7.36,npc_dota_hero_rattletrap,rattletrap_overclocking,0
7.36,npc_dota_hero_rattletrap,rattletrap_jetpack,0
7.36,npc_dota_hero_rattletrap,rattletrap_hookshot,36
7.36,npc_dota_hero_rattletrap,rattletrap_armor_power,0
7.36,npc_dota_hero_rattletrap,special_bonus_unique_clockwerk_7,0
7.36,npc_dota_hero_rattletrap,special_bonus_unique_clockwerk_9,0
7.36,npc_dota_hero_rattletrap,special_bonus_unique_clockwerk_5,0
7.36,npc_dota_hero_rattletrap,special_bonus_unique_clockwerk_3,0
7.36,npc_dota_hero_rattletrap,special_bonus_unique_clockwerk_4,0
7.36,npc_dota_hero_rattletrap,special_bonus_unique_clockwerk_flare_damage,0
7.36,npc_dota_hero_rattletrap,special_bonus_unique_clockwerk_6,0
7.36,npc_dota_hero_rattletrap,special_bonus_unique_clockwerk,0
7.36,npc_dota_hero_leshrac,leshrac_split_earth,22
7.36,npc_dota_hero_leshrac,leshrac_diabolic_edict,53
7.36,npc_dota_hero_leshrac,leshrac_lightning_storm,22
7.36,npc_dota_hero_leshrac,leshrac_greater_lightning_storm,53
7.36,npc_dota_hero_leshrac,leshrac_defilement,51
7.36,npc_dota_hero_leshrac,leshrac_pulse_nova,53
7.36,npc_dota_hero_leshrac,special_bonus_mp_regen_150,51
7.36,npc_dota_hero_leshrac,special_bonus_armor_4,51
7.36,npc_dota_hero_leshrac,special_bonus_unique_leshrac_6,51
7.36,npc_dota_hero_leshrac,special_bonus_unique_leshrac_7,51
7.36,npc_dota_hero_leshrac,special_bonus_unique_leshrac_4,51
7.36,npc_dota_hero_leshrac,special_bonus_unique_leshrac_3,51
7.36,npc_dota_hero_leshrac,special_bonus_unique_leshrac_pulse_nova_lightning,51
7.36,npc_dota_hero_leshrac,special_bonus_unique_leshrac_1,51
7.36,npc_dota_hero_furion,furion_sprout,22
7.36,npc_dota_hero_furion,furion_teleportation,12
7.36,npc_dota_hero_furion,furion_force_of_nature,46
7.36,npc_dota_hero_furion,furion_curse_of_the_forest,40
7.36,npc_dota_hero_furion,furion_spirit_of_the_forest,21
7.36,npc_dota_hero_furion,furion_wrath_of_nature,24
7.36,npc_dota_hero_furion,special_bonus_unique_furion_6,12
7.36,npc_dota_hero_furion,special_bonus_unique_furion_5,12
7.36,npc_dota_hero_furion,special_bonus_unique_furion_2,12
7.36,npc_dota_hero_furion,special_bonus_unique_furion_teleportation_barrier,12
7.36,npc_dota_hero_furion,special_bonus_unique_furion_7,12
7.36,npc_dota_hero_furion,special_bonus_unique_furion_4,12
7.36,npc_dota_hero_furion,special_bonus_unique_furion_3,12
7.36,npc_dota_hero_furion,special_bonus_unique_furion,12
7.36,npc_dota_hero_life_stealer,life_stealer_rage,0
7.36,npc_dota_hero_life_stealer,life_stealer_open_wounds,65
7.36,npc_dota_hero_life_stealer,life_stealer_ghoul_frenzy,0
7.36,npc_dota_hero_life_stealer,life_stealer_feast,0
7.36,npc_dota_hero_life_stealer,generic_hidden,0
7.36,npc_dota_hero_life_stealer,life_stealer_infest,32
7.36,npc_dota_hero_life_stealer,life_stealer_consume,0
7.36,npc_dota_hero_life_stealer,special_bonus_unique_lifestealer_infest_damage,0
7.36,npc_dota_hero_life_stealer,special_bonus_unique_lifestealer_2,0
7.36,npc_dota_hero_life_stealer,special_bonus_unique_lifestealer_5,0
7.36,npc_dota_hero_life_stealer,special_bonus_unique_lifestealer_4,0
7.36,npc_dota_hero_life_stealer,special_bonus_unique_lifestealer_infest_target_bonus,0
7.36,npc_dota_hero_life_stealer,special_bonus_unique_lifestealer_6,0
7.36,npc_dota_hero_life_stealer,special_bonus_unique_lifestealer_3,0
7.36,npc_dota_hero_life_stealer,special_bonus_unique_lifestealer,0
7.36,npc_dota_hero_dark_seer,dark_seer_vacuum,22
7.36,npc_dota_hero_dark_seer,dark_seer_ion_shell,28
7.36,npc_dota_hero_dark_seer,dark_seer_surge,28
7.36,npc_dota_hero_dark_seer,dark_seer_normal_punch,21
7.36,npc_dota_hero_dark_seer,dark_seer_mental_fortitude,0
7.36,npc_dota_hero_dark_seer,dark_seer_wall_of_replica,42
7.36,npc_dota_hero_dark_seer,special_bonus_unique_dark_seer_7,0
7.36,npc_dota_hero_dark_seer,special_bonus_unique_dark_seer_5,0
7.36,npc_dota_hero_dark_seer,special_bonus_unique_dark_seer_2,0
7.36,npc_dota_hero_dark_seer,special_bonus_unique_dark_seer_6,0
7.36,npc_dota_hero_dark_seer,special_bonus_unique_dark_seer_13,0
7.36,npc_dota_hero_dark_seer,special_bonus_unique_dark_seer,0
7.36,npc_dota_hero_dark_seer,special_bonus_unique_dark_seer_14,0
7.36,npc_dota_hero_dark_seer,special_bonus_unique_dark_seer_3,0
7.36,npc_dota_hero_clinkz,clinkz_strafe,14
7.36,npc_dota_hero_clinkz,clinkz_tar_bomb,38
7.36,npc_dota_hero_clinkz,clinkz_death_pact,46
7.36,npc_dota_hero_clinkz,clinkz_burning_barrage,40
7.36,npc_dota_hero_clinkz,clinkz_burning_army,46
7.36,npc_dota_hero_clinkz,clinkz_wind_walk,51
7.36,npc_dota_hero_clinkz,clinkz_bone_and_arrow,51
7.36,npc_dota_hero_clinkz,special_bonus_unique_clinkz_1,51
7.36,npc_dota_hero_clinkz,special_bonus_unique_clinkz_10,51
7.36,npc_dota_hero_clinkz,special_bonus_attack_range_75,51
7.36,npc_dota_hero_clinkz,special_bonus_unique_clinkz_9,51
7.36,npc_dota_hero_clinkz,special_bonus_unique_clinkz_8,51
7.36,npc_dota_hero_clinkz,special_bonus_unique_clinkz_7,51
7.36,npc_dota_hero_clinkz,special_bonus_unique_clinkz_4,51
7.36,npc_dota_hero_clinkz,special_bonus_unique_clinkz_3,51
7.36,npc_dota_hero_omniknight,omniknight_purification,65
7.36,npc_dota_hero_omniknight,omniknight_martyr,28
7.36,npc_dota_hero_omniknight,omniknight_hammer_of_purity,0
7.36,npc_dota_hero_omniknight,omniknight_degen_aura,0
7.36,npc_dota_hero_omniknight,generic_hidden,0
7.36,npc_dota_hero_omniknight,omniknight_guardian_angel,28
7.36,npc_dota_hero_omniknight,special_bonus_unique_omniknight_6,0
7.36,npc_dota_hero_omniknight,special_bonus_attack_base_damage_50,0
7.36,npc_dota_hero_omniknight,special_bonus_unique_omniknight_2,0
7.36,npc_dota_hero_omniknight,special_bonus_unique_omniknight_7,0
7.36,npc_dota_hero_omniknight,special_bonus_unique_omniknight_5,0
7.36,npc_dota_hero_omniknight,special_bonus_unique_omniknight_3,0
7.36,npc_dota_hero_omniknight,special_bonus_unique_omniknight_1,0
7.36,npc_dota_hero_omniknight,special_bonus_unique_omniknight_4,0
7.36,npc_dota_hero_enchantress,enchantress_impetus,46
7.36,npc_dota_hero_enchantress,enchantress_enchant,46
7.36,npc_dota_hero_enchantress,enchantress_natures_attendants,24
7.36,npc_dota_hero_enchantress,enchantress_bunny_hop,51
7.36,npc_dota_hero_enchantress,enchantress_little_friends,14
7.36,npc_dota_hero_enchantress,enchantress_untouchable,51
7.36,npc_dota_hero_enchantress,enchantress_forest_freebie,51
7.36,npc_dota_hero_enchantress,special_bonus_unique_enchantress_enchant_armor,51
7.36,npc_dota_hero_enchantress,special_bonus_unique_enchantress_6,51
7.36,npc_dota_hero_enchantress,special_bonus_attack_damage_45,51
7.36,npc_dota_hero_enchantress,special_bonus_unique_enchantress_5,51
7.36,npc_dota_hero_enchantress,special_bonus_unique_enchantress_3,51
7.36,npc_dota_hero_enchantress,special_bonus_unique_enchantress_enchant_health_damage,51
7.36,npc_dota_hero_enchantress,special_bonus_unique_enchantress_4,51
7.36,npc_dota_hero_enchantress,special_bonus_unique_enchantress_2,51
7.36,npc_dota_hero_huskar,huskar_inner_fire,61
7.36,npc_dota_hero_huskar,huskar_burning_spear,58
7.36,npc_dota_hero_huskar,huskar_berserkers_blood,46
7.36,npc_dota_hero_huskar,huskar_blood_magic,58
7.36,npc_dota_hero_huskar,generic_hidden,58
7.36,npc_dota_hero_huskar,huskar_life_break,45
7.36,npc_dota_hero_huskar,special_bonus_unique_huskar_3,58
7.36,npc_dota_hero_huskar,special_bonus_unique_huskar_4,58
7.36,npc_dota_hero_huskar,special_bonus_unique_huskar_2,58
7.36,npc_dota_hero_huskar,special_bonus_lifesteal_15,58
7.36,npc_dota_hero_huskar,special_bonus_unique_huskar_6,58
7.36,npc_dota_hero_huskar,special_bonus_unique_huskar_7,58
7.36,npc_dota_hero_huskar,special_bonus_unique_huskar,58
7.36,npc_dota_hero_huskar,special_bonus_unique_huskar_5,58
7.36,npc_dota_hero_night_stalker,night_stalker_void,22
7.36,npc_dota_hero_night_stalker,night_stalker_crippling_fear,32
7.36,npc_dota_hero_night_stalker,night_stalker_hunter_in_the_night,0
7.36,npc_dota_hero_night_stalker,generic_hidden,0
7.36,npc_dota_hero_night_stalker,generic_hidden,0
7.36,npc_dota_hero_night_stalker,night_stalker_darkness,0
7.36,npc_dota_hero_night_stalker,night_stalker_heart_of_darkness,0
7.36,npc_dota_hero_night_stalker,special_bonus_unique_night_stalker_4,0
7.36,npc_dota_hero_night_stalker,special_bonus_unique_night_stalker_7,0
7.36,npc_dota_hero_night_stalker,special_bonus_unique_night_stalker_3,0
7.36,npc_dota_hero_night_stalker,special_bonus_unique_night_stalker_hunter_status_resist,0
7.36,npc_dota_hero_night_stalker,special_bonus_unique_night_stalker_crippling_fear_damage,0
7.36,npc_dota_hero_night_stalker,special_bonus_strength_20,0
7.36,npc_dota_hero_night_stalker,special_bonus_unique_night_stalker_2,0
7.36,npc_dota_hero_night_stalker,special_bonus_unique_night_stalker,0
7.36,npc_dota_hero_broodmother,broodmother_insatiable_hunger,0
7.36,npc_dota_hero_broodmother,broodmother_spin_web,14
7.36,npc_dota_hero_broodmother,broodmother_incapacitating_bite,0
7.36,npc_dota_hero_broodmother,broodmother_sticky_snare,0
7.36,npc_dota_hero_broodmother,broodmother_spiders_milk,0
7.36,npc_dota_hero_broodmother,broodmother_spawn_spiderlings,26
7.36,npc_dota_hero_broodmother,special_bonus_unique_broodmother_3,0
7.36,npc_dota_hero_broodmother,special_bonus_unique_broodmother_6,0
7.36,npc_dota_hero_broodmother,special_bonus_unique_broodmother_5,0
7.36,npc_dota_hero_broodmother,special_bonus_unique_broodmother_7,0
7.36,npc_dota_hero_broodmother,special_bonus_unique_broodmother_2,0
7.36,npc_dota_hero_broodmother,special_bonus_attack_speed_35,0
7.36,npc_dota_hero_broodmother,special_bonus_unique_broodmother_1,0
7.36,npc_dota_hero_broodmother,special_bonus_unique_broodmother_4,0
7.36,npc_dota_hero_bounty_hunter,bounty_hunter_shuriken_toss,47
7.36,npc_dota_hero_bounty_hunter,bounty_hunter_jinada,0
7.36,npc_dota_hero_bounty_hunter,bounty_hunter_wind_walk,28
7.36,npc_dota_hero_bounty_hunter,bounty_hunter_wind_walk_ally,28
7.36,npc_dota_hero_bounty_hunter,bounty_hunter_big_game_hunter,0
7.36,npc_dota_hero_bounty_hunter,bounty_hunter_track,14
7.36,npc_dota_hero_bounty_hunter,special_bonus_unique_bounty_hunter_5,0
7.36,npc_dota_hero_bounty_hunter,special_bonus_unique_bounty_hunter_4,0
7.36,npc_dota_hero_bounty_hunter,special_bonus_unique_bounty_hunter_9,0
7.36,npc_dota_hero_bounty_hunter,special_bonus_unique_bounty_hunter_3,0
7.36,npc_dota_hero_bounty_hunter,special_bonus_unique_bounty_hunter_8,0
7.36,npc_dota_hero_bounty_hunter,special_bonus_unique_bounty_hunter,0
7.36,npc_dota_hero_bounty_hunter,special_bonus_unique_bounty_hunter_2,0
7.36,npc_dota_hero_bounty_hunter,special_bonus_unique_bounty_hunter_jinada_no_cooldown,0
7.36,npc_dota_hero_weaver,weaver_the_swarm,39
7.36,npc_dota_hero_weaver,weaver_shukuchi,24
7.36,npc_dota_hero_weaver,weaver_geminate_attack,33
7.36,npc_dota_hero_weaver,generic_hidden,51
7.36,npc_dota_hero_weaver,generic_hidden,51
7.36,npc_dota_hero_weaver,weaver_time_lapse,46
7.36,npc_dota_hero_weaver,special_bonus_unique_weaver_1,51
7.36,npc_dota_hero_weaver,special_bonus_strength_8,51
7.36,npc_dota_hero_weaver,special_bonus_mana_break_20,51
7.36,npc_dota_hero_weaver,special_bonus_unique_weaver_4,51
7.36,npc_dota_hero_weaver,special_bonus_unique_weaver_2,51
7.36,npc_dota_hero_weaver,special_bonus_unique_weaver_3,51
7.36,npc_dota_hero_weaver,special_bonus_unique_weaver_6,51
7.36,npc_dota_hero_weaver,special_bonus_unique_weaver_5,51
7.36,npc_dota_hero_jakiro,jakiro_dual_breath,45
7.36,npc_dota_hero_jakiro,jakiro_ice_path,40
7.36,npc_dota_hero_jakiro,generic_hidden,12
7.36,npc_dota_hero_jakiro,generic_hidden,12
7.36,npc_dota_hero_jakiro,jakiro_double_trouble,12
7.36,npc_dota_hero_jakiro,jakiro_macropyre,42
7.36,npc_dota_hero_jakiro,special_bonus_attack_range_200,12
7.36,npc_dota_hero_jakiro,special_bonus_unique_jakiro_dualbreath_slow,12
7.36,npc_dota_hero_jakiro,special_bonus_unique_jakiro_4,12
7.36,npc_dota_hero_jakiro,special_bonus_unique_jakiro_6,12
7.36,npc_dota_hero_jakiro,special_bonus_unique_jakiro,12
7.36,npc_dota_hero_jakiro,special_bonus_unique_jakiro_7,12
7.36,npc_dota_hero_jakiro,special_bonus_unique_jakiro_2,12
7.36,npc_dota_hero_jakiro,special_bonus_unique_jakiro_3,12
7.36,npc_dota_hero_batrider,batrider_sticky_napalm,65
7.36,npc_dota_hero_batrider,batrider_flamebreak,38
7.36,npc_dota_hero_batrider,batrider_firefly,51
7.36,npc_dota_hero_batrider,batrider_sticky_napalm_application_damage,51
7.36,npc_dota_hero_batrider,batrider_smoldering_resin,51
7.36,npc_dota_hero_batrider,batrider_flaming_lasso,61
7.36,npc_dota_hero_batrider,special_bonus_unique_batrider_7,51
7.36,npc_dota_hero_batrider,special_bonus_unique_batrider_3,51
7.36,npc_dota_hero_batrider,special_bonus_movement_speed_20,51
7.36,npc_dota_hero_batrider,special_bonus_unique_batrider_6,51
7.36,npc_dota_hero_batrider,special_bonus_unique_batrider_1,51
7.36,npc_dota_hero_batrider,special_bonus_unique_batrider_5,51
7.36,npc_dota_hero_batrider,special_bonus_unique_batrider_4,51
7.36,npc_dota_hero_batrider,special_bonus_unique_batrider_2,51
7.36,npc_dota_hero_chen,chen_penitence,45
7.36,npc_dota_hero_chen,chen_holy_persuasion,46
7.36,npc_dota_hero_chen,chen_divine_favor,14
7.36,npc_dota_hero_chen,chen_summon_convert,12
7.36,npc_dota_hero_chen,generic_hidden,12
7.36,npc_dota_hero_chen,chen_hand_of_god,24
7.36,npc_dota_hero_chen,special_bonus_unique_chen_11,12
7.36,npc_dota_hero_chen,special_bonus_unique_chen_3,12
7.36,npc_dota_hero_chen,special_bonus_unique_chen_5,12
7.36,npc_dota_hero_chen,special_bonus_unique_chen_8,12
7.36,npc_dota_hero_chen,special_bonus_unique_chen_7,12
7.36,npc_dota_hero_chen,special_bonus_unique_chen_4,12
7.36,npc_dota_hero_chen,special_bonus_unique_chen_12,12
7.36,npc_dota_hero_chen,special_bonus_unique_chen_2,12
7.36,npc_dota_hero_spectre,spectre_spectral_dagger,20
7.36,npc_dota_hero_spectre,spectre_desolate,32
7.36,npc_dota_hero_spectre,spectre_dispersion,53
7.36,npc_dota_hero_spectre,spectre_reality,0
7.36,npc_dota_hero_spectre,spectre_haunt,0
7.36,npc_dota_hero_spectre,spectre_haunt_single,0
7.36,npc_dota_hero_spectre,spectre_spectral,0
7.36,npc_dota_hero_spectre,special_bonus_unique_spectre,0
7.36,npc_dota_hero_spectre,special_bonus_unique_spectre_desolate_radius,0
7.36,npc_dota_hero_spectre,special_bonus_unique_spectre_2,0
7.36,npc_dota_hero_spectre,special_bonus_unique_spectre_6,0
7.36,npc_dota_hero_spectre,special_bonus_hp_350,0
7.36,npc_dota_hero_spectre,special_bonus_unique_spectre_3,0
7.36,npc_dota_hero_spectre,special_bonus_unique_spectre_4,0
7.36,npc_dota_hero_spectre,special_bonus_unique_spectre_5,0
7.36,npc_dota_hero_doom_bringer,doom_bringer_devour,12
7.36,npc_dota_hero_doom_bringer,doom_bringer_scorched_earth,14
7.36,npc_dota_hero_doom_bringer,doom_bringer_infernal_blade,12
7.36,npc_dota_hero_doom_bringer,doom_bringer_empty1,12
7.36,npc_dota_hero_doom_bringer,doom_bringer_empty2,12
7.36,npc_dota_hero_doom_bringer,doom_bringer_doom,46
7.36,npc_dota_hero_doom_bringer,doom_bringer_lvl_pain,12
7.36,npc_dota_hero_doom_bringer,special_bonus_unique_doom_3,12
7.36,npc_dota_hero_doom_bringer,special_bonus_unique_doom_4,12
7.36,npc_dota_hero_doom_bringer,special_bonus_unique_doom_6,12
7.36,npc_dota_hero_doom_bringer,special_bonus_unique_doom_2,12
7.36,npc_dota_hero_doom_bringer,special_bonus_unique_doom_9,12
7.36,npc_dota_hero_doom_bringer,special_bonus_unique_doom_1,12
7.36,npc_dota_hero_doom_bringer,special_bonus_unique_doom_10,12
7.36,npc_dota_hero_doom_bringer,special_bonus_unique_doom_11,12
7.36,npc_dota_hero_ancient_apparition,ancient_apparition_cold_feet,28
7.36,npc_dota_hero_ancient_apparition,ancient_apparition_ice_vortex,42
7.36,npc_dota_hero_ancient_apparition,ancient_apparition_chilling_touch,0
7.36,npc_dota_hero_ancient_apparition,ancient_apparition_death_rime,0
7.36,npc_dota_hero_ancient_apparition,generic_hidden,0
7.36,npc_dota_hero_ancient_apparition,ancient_apparition_ice_blast,49
7.36,npc_dota_hero_ancient_apparition,ancient_apparition_ice_blast_release,0
7.36,npc_dota_hero_ancient_apparition,special_bonus_unique_ancient_apparition_7,0
7.36,npc_dota_hero_ancient_apparition,special_bonus_unique_ancient_apparition_8,0
7.36,npc_dota_hero_ancient_apparition,special_bonus_unique_ancient_apparition_3,0
7.36,npc_dota_hero_ancient_apparition,special_bonus_unique_ancient_apparition_1,0
7.36,npc_dota_hero_ancient_apparition,special_bonus_unique_ancient_apparition_ice_vortex_duration,0
7.36,npc_dota_hero_ancient_apparition,special_bonus_unique_ancient_apparition_2,0
7.36,npc_dota_hero_ancient_apparition,special_bonus_unique_ancient_apparition_6,0
7.36,npc_dota_hero_ancient_apparition,special_bonus_unique_ancient_apparition_5,0
7.36,npc_dota_hero_ursa,ursa_earthshock,32
7.36,npc_dota_hero_ursa,ursa_overpower,0
7.36,npc_dota_hero_ursa,ursa_fury_swipes,0
7.36,npc_dota_hero_ursa,ursa_maul,0
7.36,npc_dota_hero_ursa,generic_hidden,0
7.36,npc_dota_hero_ursa,ursa_enrage,0
7.36,npc_dota_hero_ursa,special_bonus_unique_ursa_4,0
7.36,npc_dota_hero_ursa,special_bonus_mp_regen_175,0
7.36,npc_dota_hero_ursa,special_bonus_unique_ursa_earthshock_furyswipes,0
7.36,npc_dota_hero_ursa,special_bonus_unique_ursa_8,0
7.36,npc_dota_hero_ursa,special_bonus_unique_ursa_2,0
7.36,npc_dota_hero_ursa,special_bonus_unique_ursa,0
7.36,npc_dota_hero_ursa,special_bonus_unique_ursa_3,0
7.36,npc_dota_hero_ursa,special_bonus_unique_ursa_7,0
7.36,npc_dota_hero_spirit_breaker,spirit_breaker_charge_of_darkness,32
7.36,npc_dota_hero_spirit_breaker,spirit_breaker_bulldoze,0
7.36,npc_dota_hero_spirit_breaker,spirit_breaker_greater_bash,0
7.36,npc_dota_hero_spirit_breaker,spirit_breaker_planar_pocket,14
7.36,npc_dota_hero_spirit_breaker,spirit_breaker_herd_mentality,0
7.36,npc_dota_hero_spirit_breaker,spirit_breaker_nether_strike,22
7.36,npc_dota_hero_spirit_breaker,special_bonus_night_vision_500,0
7.36,npc_dota_hero_spirit_breaker,special_bonus_armor_4,0
7.36,npc_dota_hero_spirit_breaker,special_bonus_unique_spirit_breaker_2,0
7.36,npc_dota_hero_spirit_breaker,special_bonus_attack_damage_45,0
7.36,npc_dota_hero_spirit_breaker,special_bonus_unique_spirit_breaker_1,0
